Index,Name,Area,Review_Date,Rating_attribute,Rating(Out of 10),Review_Text,Review_Year,Review_Month,Cleaned_Review_Text,tokenized_review,sent_token_length,Sentiment_Label,Sentiment_Score
5505,Hotel Cosmo - Karol Bagh,"Karol bagh, New Delhi",2023-08-01,Good breakfast,9.0,"The room was very good, very spacious with a very nice living room. the bathroom was also very nice.. The air conditioning worked perfectly.. Extremely courteous and prompt staff. everything was good and comfortable...",2023,8,room good spacious nice living room bathroom also nice air conditioning worked perfectly extremely courteous prompt staff everything good comfortable,"The room was very good , very spacious with a very nice living room . the bathroom was also very nice . . The air conditioning worked perfectly . . Extremely courteous and prompt staff . everything was good and comfortable . . .",44,4 stars,0.49135515093803406
5506,Hotel Cosmo - Karol Bagh,"Karol bagh, New Delhi",2023-08-01,Fantastic stay,9.0,"The location is simply amazing, close to market.. the bedrooms very pretty and well-kept.. Staff has been very welcoming and helpful to us, providing a pleasant stay..",2023,8,location simply amazing close market bedroom pretty wellkept staff welcoming helpful u providing pleasant stay,"The location is simply amazing , close to market . . the bedrooms very pretty and well - kept . . Staff has been very welcoming and helpful to us , providing a pleasant stay . .",37,5 stars,0.5602526664733887
5507,Hotel Cosmo - Karol Bagh,"Karol bagh, New Delhi",2023-08-01,Nice experience,10.0,"An excellent property that left a strong impression on me. The staff's well-trained and friendly. The hotel's sparkling cleanliness was commendable. The food quality exceeded expectations. The spacious room, along with the generously sized bathroom, made the stay comfortable..",2023,8,excellent property left strong impression staff welltrained friendly hotel sparkling cleanliness commendable food quality exceeded expectation spacious room along generously sized bathroom made stay comfortable,"An excellent property that left a strong impression on me . The staff ' s well - trained and friendly . The hotel ' s sparkling cleanliness was commendable . The food quality exceeded expectations . The spacious room , along with the generously sized bathroom , made the stay comfortable . .",53,5 stars,0.7855037450790405
5508,Hotel Cosmo - Karol Bagh,"Karol bagh, New Delhi",2023-08-01,"Excellent Property, Staff and Location",10.0,"Hotel of great comfort, excellent quality offered-costs, the surprise was very pleasant for the courtesy of the staff, the cleanliness and comfort of the room..  the staff was beyond helpful, friendly and accommodating! Each one truly made me feel like a valued guest..",2023,8,hotel great comfort excellent quality offeredcosts surprise pleasant courtesy staff cleanliness comfort room staff beyond helpful friendly accommodating one truly made feel like valued guest,"Hotel of great comfort , excellent quality offered - costs , the surprise was very pleasant for the courtesy of the staff , the cleanliness and comfort of the room . . the staff was beyond helpful , friendly and accommodating ! Each one truly made me feel like a valued guest . .",54,5 stars,0.7102483510971069
5509,Hotel Cosmo - Karol Bagh,"Karol bagh, New Delhi",2023-08-01,Great hotel with outstanding staff,9.0,The reception staff was very friendly and helpful.. Room service was wonderful so was housekeeping. We really enjoyed our stay.. Breakfast was fantastic .There was so much to eat...  the rooms were wonderful and well cleaned..,2023,8,reception staff friendly helpful room service wonderful housekeeping really enjoyed stay breakfast fantastic much eat room wonderful well cleaned,The reception staff was very friendly and helpful . . Room service was wonderful so was housekeeping . We really enjoyed our stay . . Breakfast was fantastic . There was so much to eat . . . the rooms were wonderful and well cleaned . .,47,5 stars,0.6809658408164978
5510,luxury Rooms In Malviya Nagar,"Malviya Nagar, New Delhi",2023-07-01,Superb,9.0,They providing a safe and secure environment.,2023,7,providing safe secure environment,They providing a safe and secure environment .,8,4 stars,0.479084849357605
5511,luxury Rooms In Malviya Nagar,"Malviya Nagar, New Delhi",2023-05-01,Passable,5.0,Its location,2023,5,location,Its location,2,3 stars,0.2746809124946594
5512,luxury Rooms In Malviya Nagar,"Malviya Nagar, New Delhi",2023-07-01,Superb,9.0,The room were clean very comfortable and the staff was Amezing,2023,7,room clean comfortable staff amezing,The room were clean very comfortable and the staff was Amezing,11,4 stars,0.47108644247055054
5513,luxury Rooms In Malviya Nagar,"Malviya Nagar, New Delhi",2023-07-01,Superb,9.0, · The room were clean 🧼,2023,7,room clean,  ·   The room were clean 🧼,6,4 stars,0.4267071783542633
5514,luxury Rooms In Malviya Nagar,"Malviya Nagar, New Delhi",2023-05-01,Pls build maner,1.0,Nothing,2023,5,nothing,Nothing,1,1 star,0.5965233445167542
5515,luxury Rooms In Malviya Nagar,"Malviya Nagar, New Delhi",2023-05-01,Bad,1.0,Nothing.,2023,5,nothing,Nothing .,2,1 star,0.5965233445167542
5516,luxury Rooms In Malviya Nagar,"Malviya Nagar, New Delhi",2023-08-01,Passable,5.0, no comments available for this review,2023,8,comment available review,no comments available for this review,6,3 stars,0.30664780735969543
5517,luxury Rooms In Malviya Nagar,"Malviya Nagar, New Delhi",2023-07-01,Bad,1.0, no comments available for this review,2023,7,comment available review,no comments available for this review,6,3 stars,0.30664780735969543
5518,luxury Rooms In Malviya Nagar,"Malviya Nagar, New Delhi",2023-07-01,friendly staff and beautifully clean rooms.......,9.0, no comments available for this review,2023,7,comment available review,no comments available for this review,6,3 stars,0.30664780735969543
5519,luxury Rooms In Malviya Nagar,"Malviya Nagar, New Delhi",2023-07-01,great location 👌,8.0, no comments available for this review,2023,7,comment available review,no comments available for this review,6,3 stars,0.30664780735969543
5520,Hotel Blue Bell,"Karol bagh, New Delhi",2022-07-01,Exceptional,10.0,"Huge room with King size bed. A/C working well keeping us cool while it 39 celsius outside.
Wonderful professionnal staff that will help you everything you need.",2022,7,huge room king size bed ac working well keeping u cool celsius outside wonderful professionnal staff help everything need,"Huge room with King size bed . A / C working well keeping us cool while it 39 celsius outside . 
 Wonderful professionnal staff that will help you everything you need .",32,5 stars,0.7197451591491699
5521,Hotel Blue Bell,"Karol bagh, New Delhi",2023-02-01,Pleasant,6.0,We have not purchased any food items.,2023,2,purchased food item,We have not purchased any food items .,8,5 stars,0.37765124440193176
5522,Hotel Blue Bell,"Karol bagh, New Delhi",2022-12-01,Very Good hotel for stay,8.0,Very good hotel for stay at reasonable tariff.,2022,12,good hotel stay reasonable tariff,Very good hotel for stay at reasonable tariff .,9,4 stars,0.5476566553115845
5523,Hotel Blue Bell,"Karol bagh, New Delhi",2022-10-01,disappointed,5.0,staff was good.,2022,10,staff good,staff was good .,4,4 stars,0.5370342135429382
5524,Hotel Blue Bell,"Karol bagh, New Delhi",2022-07-01,"overall had a really good time, the staffs were friendly and helpful but the rooms need to be renovated and internet sho",7.0,location,2022,7,location,location,1,3 stars,0.2746809124946594
5525,Hotel Blue Bell,"Karol bagh, New Delhi",2022-07-01,Good,7.0,the room,2022,7,room,the room,2,4 stars,0.2853602170944214
5526,Hotel Blue Bell,"Karol bagh, New Delhi",2023-04-01,Exceptional,10.0,"Nice place to stay ,,, clean room ,,, tasty food ,, excellent service with very co operative staff ,,, worth to stay here 👍",2023,4,nice place stay clean room tasty food excellent service co operative staff worth stay,"Nice place to stay , , , clean room , , , tasty food , , excellent service with very co operative staff , , , worth to stay here 👍",31,5 stars,0.5500888228416443
5527,Hotel Blue Bell,"Karol bagh, New Delhi",2023-02-01,Somehow I managed the stay,4.0,Satifactory,2023,2,satifactory,Satifactory,1,4 stars,0.33925503492355347
5528,Hotel Blue Bell,"Karol bagh, New Delhi",2022-11-01,NOT TOO BAD,4.0,The guy at the reception was very good and helpful.,2022,11,guy reception good helpful,The guy at the reception was very good and helpful .,11,4 stars,0.5090224146842957
5529,Hotel Blue Bell,"Karol bagh, New Delhi",2022-09-01,It was worth staying in the hotel.,10.0,"The behaviour of the staff was exceptional.  The humbleness of the manager touched the heart. 
The quick room service and response to the issues made me feel like home.",2022,9,behaviour staff exceptional humbleness manager touched heart quick room service response issue made feel like home,"The behaviour of the staff was exceptional . The humbleness of the manager touched the heart . 
 The quick room service and response to the issues made me feel like home .",32,5 stars,0.4911922514438629
5530,Collection O 78675 Collection O Key Rooms,"Chattarpur, New Delhi",2023-06-01,Bad,1.0,after booking staff denied the booking and take the booking off line in higher rate .,2023,6,booking staff denied booking take booking line higher rate,after booking staff denied the booking and take the booking off line in higher rate .,16,1 star,0.5896904468536377
5531,Collection O 78675 Collection O Key Rooms,"Chattarpur, New Delhi",2023-06-01,Bad,1.0," · hotel is missing from the mentioned location in the address it is not even nearby to 500 mtrs from the geo location , never book such property because your day might end up just for looking around for it.",2023,6,hotel missing mentioned location address even nearby mtrs geo location never book property day might end looking around,"  ·   hotel is missing from the mentioned location in the address it is not even nearby to 500 mtrs from the geo location , never book such property because your day might end up just for looking around for it .",41,1 star,0.629159688949585
5532,Collection O 78675 Collection O Key Rooms,"Chattarpur, New Delhi",2023-05-01,Poor,3.0,Very bed express,2023,5,bed express,Very bed express,3,5 stars,0.31109389662742615
5533,Collection O 78675 Collection O Key Rooms,"Chattarpur, New Delhi",2023-07-01,Good,7.0, no comments available for this review,2023,7,comment available review,no comments available for this review,6,3 stars,0.30664780735969543
5534,Collection O 78675 Collection O Key Rooms,"Chattarpur, New Delhi",2023-06-01,Superb,9.0, no comments available for this review,2023,6,comment available review,no comments available for this review,6,3 stars,0.30664780735969543
5535,Collection O 78675 Collection O Key Rooms,"Chattarpur, New Delhi",2023-05-01,Exceptional,10.0, no comments available for this review,2023,5,comment available review,no comments available for this review,6,3 stars,0.30664780735969543
5536,Hotel Siam International,"Karol bagh, New Delhi",2023-06-01,HOTEL Siam Int,6.0,Spacious room. Working tv. Courteous staff.,2023,6,spacious room working tv courteous staff,Spacious room . Working tv . Courteous staff .,9,4 stars,0.4841763973236084
5537,Hotel Siam International,"Karol bagh, New Delhi",2023-06-01,Passable,5.0, no comments available for this review,2023,6,comment available review,no comments available for this review,6,3 stars,0.30664780735969543
5538,Hotel Siam International,"Karol bagh, New Delhi",2023-06-01,Very poor,2.0, no comments available for this review,2023,6,comment available review,no comments available for this review,6,3 stars,0.30664780735969543
5539,King's Court - Saket,"South Delhi, New Delhi",2023-05-01,Exceptional,10.0,Nice facilities along with good staff,2023,5,nice facility along good staff,Nice facilities along with good staff,6,4 stars,0.5500626564025879
5540,King's Court - Saket,"South Delhi, New Delhi",2023-03-01,Not Hygienic,4.0,Receptionist was helpful,2023,3,receptionist helpful,Receptionist was helpful,3,5 stars,0.44622254371643066
5541,King's Court - Saket,"South Delhi, New Delhi",2023-07-01,Bad,1.0,Very bad. This is not a hotel.,2023,7,bad hotel,Very bad . This is not a hotel .,9,1 star,0.69720458984375
